player_id,team_id,league_id,position,role,fielding_ratings_infield_range,fielding_ratings_infield_arm,fielding_ratings_turn_doubleplay,fielding_ratings_outfield_range,fielding_ratings_outfield_arm,fielding_ratings_catcher_arm,fielding_ratings_catcher_ability,fielding_ratings_infield_error,fielding_ratings_outfield_error,fielding_experience0,fielding_experience1,fielding_experience2,fielding_experience3,fielding_experience4,fielding_experience5,fielding_experience6,fielding_experience7,fielding_experience8,fielding_experience9,fielding_rating_pos1,fielding_rating_pos2,fielding_rating_pos3,fielding_rating_pos4,fielding_rating_pos5,fielding_rating_pos6,fielding_rating_pos7,fielding_rating_pos8,fielding_rating_pos9
824,11,100,1,12,29,39,44,11,8,0,0,44,17,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
825,28,100,1,12,29,38,44,18,15,0,0,43,13,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
826,8,100,8,0,4,3,15,145,80,0,0,1,136,0,0,0,0,0,0,0,84,200,200,0,0,0,0,0,0,69,108,131
827,1,100,5,0,76,110,75,15,7,0,0,111,19,0,0,0,0,0,200,0,0,0,0,0,0,0,0,67,0,0,0,0
828,23,100,1,12,29,39,44,5,18,0,0,44,17,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
829,26,100,5,0,71,105,77,10,4,0,0,114,4,0,0,0,0,200,200,200,0,0,0,0,0,0,60,62,1,0,0,0
830,1,100,9,0,5,11,8,98,88,0,0,2,197,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,96
831,23,100,7,0,18,12,13,100,96,0,0,8,148,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,116,0,0
832,10,100,1,11,34,41,42,15,7,0,0,49,5,0,200,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0
833,18,100,1,12,31,39,45,1,2,0,0,41,12,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
834,13,100,3,0,77,111,79,2,8,0,0,117,2,0,0,0,200,156,200,0,0,0,0,0,0,139,53,71,0,0,0,0
835,15,100,6,0,111,121,131,11,18,0,0,121,5,0,0,0,0,100,115,200,0,0,0,0,0,0,59,59,80,0,0,0
836,8,100,1,12,31,39,43,16,13,0,0,44,2,0,200,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0
837,19,100,3,0,33,53,65,8,14,0,0,63,14,0,0,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0
838,2,100,2,0,5,18,3,5,15,93,93,15,2,0,0,200,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0
839,26,100,4,0,79,40,117,11,11,0,0,141,10,0,0,0,0,200,0,0,0,0,0,0,0,0,86,0,0,0,0,0
840,10,100,1,12,29,38,43,10,6,0,0,42,15,0,200,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0
841,2,100,5,0,115,142,64,20,13,0,0,139,10,0,0,0,200,0,200,0,0,0,0,0,0,161,0,116,0,0,0,0
842,18,100,7,0,14,10,6,58,104,0,0,19,113,0,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,63,0,49
843,15,100,7,0,6,17,10,58,109,0,0,13,113,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,65,0,0
844,9,100,9,0,4,13,4,78,129,0,0,17,124,0,0,0,0,0,0,0,200,200,200,0,0,0,0,0,0,95,1,83
845,3,100,7,0,3,13,10,58,109,0,0,3,114,0,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,65,0,52
846,24,100,8,0,14,3,5,123,108,0,0,11,111,0,0,0,0,0,0,0,72,200,84,0,0,0,0,0,0,51,73,49
847,15,100,6,0,108,119,129,9,14,0,0,122,4,0,0,0,0,145,196,200,0,0,0,0,0,0,83,98,76,0,0,0
848,19,100,1,12,30,39,44,8,15,0,0,43,11,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
849,26,100,1,12,29,39,44,15,16,0,0,44,20,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
850,17,100,1,12,29,39,44,11,4,0,0,44,2,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
851,26,100,1,12,29,39,44,12,8,0,0,44,13,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
852,23,100,1,12,34,39,41,10,18,0,0,42,11,0,200,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0
853,16,100,1,12,29,39,44,14,8,0,0,44,18,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
854,16,100,1,12,34,43,44,7,6,0,0,52,11,0,200,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0
855,3,100,4,0,139,87,142,9,10,0,0,127,5,0,0,0,0,200,0,0,0,0,0,0,0,0,145,0,0,0,0,0
856,6,100,8,0,9,8,15,100,154,0,0,6,114,0,0,0,0,0,0,0,200,200,170,0,0,0,0,0,0,125,42,97
857,26,100,6,0,113,119,127,17,4,0,0,118,7,0,0,0,0,0,119,200,0,0,0,0,0,0,0,60,80,0,0,0
858,3,100,2,0,10,19,14,10,14,104,60,4,10,0,0,200,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0
859,16,100,1,12,29,39,44,13,15,0,0,45,1,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
860,20,100,5,0,102,114,129,18,8,0,0,111,3,0,0,0,0,0,200,200,0,0,0,0,0,0,0,90,67,0,0,0
861,27,100,1,12,29,39,44,15,4,0,0,44,17,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
862,16,100,5,0,85,117,57,8,1,0,0,125,11,0,0,0,0,0,200,0,0,0,0,0,0,0,0,78,0,0,0,0
863,22,100,5,0,84,116,79,3,2,0,0,115,6,0,0,0,0,0,200,0,0,0,0,0,0,0,0,77,0,0,0,0
864,2,100,8,0,6,11,12,129,98,0,0,6,113,0,0,0,0,0,0,0,0,200,100,0,0,0,0,0,0,0,81,59
865,22,100,4,0,98,81,118,7,9,0,0,132,4,0,0,0,0,200,200,200,0,0,0,0,0,0,103,70,63,0,0,0
866,12,100,1,12,29,38,43,12,2,0,0,42,8,0,200,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0
867,9,100,1,11,32,40,42,20,13,0,0,46,7,0,200,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0
868,25,100,1,11,35,42,40,5,10,0,0,53,7,0,200,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0
869,2,100,1,13,29,39,44,14,16,0,0,44,14,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
870,23,100,1,12,29,38,44,9,20,0,0,43,13,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
871,17,100,3,0,56,66,69,1,3,0,0,74,10,0,0,0,200,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0
872,14,100,1,12,31,39,44,8,5,0,0,42,9,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
873,9,100,1,13,31,40,44,2,6,0,0,47,11,0,200,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0
874,1,100,4,0,85,45,114,13,14,0,0,117,9,0,0,0,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0
875,30,100,1,12,31,39,44,19,8,0,0,42,6,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
876,8,100,3,0,47,81,66,18,14,0,0,66,16,0,0,0,200,0,200,0,0,0,0,0,0,102,0,18,0,0,0,0
877,28,100,8,0,5,9,1,146,167,0,0,19,148,0,0,0,0,0,0,0,152,200,188,0,0,0,0,0,0,142,123,162
878,21,100,1,12,29,39,44,17,12,0,0,44,18,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
879,29,100,1,12,37,43,48,7,1,0,0,46,1,0,200,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0
880,7,100,2,0,1,2,12,17,4,104,89,12,18,0,0,200,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0
881,9,100,1,11,29,38,43,8,3,0,0,44,6,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
882,24,100,6,0,107,120,129,7,20,0,0,124,3,0,0,0,0,93,0,200,0,0,0,0,0,0,53,0,76,0,0,0
883,23,100,1,12,31,39,44,5,10,0,0,43,18,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
884,30,100,4,0,73,81,121,74,110,0,0,115,114,0,0,0,0,200,200,0,200,0,0,0,0,0,76,53,0,84,0,0
885,15,100,3,0,32,53,65,19,17,0,0,62,15,0,0,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0
886,9,100,1,12,29,39,44,6,16,0,0,44,18,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
887,12,100,1,13,30,38,42,3,6,0,0,42,13,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
888,2,100,3,0,29,53,65,9,4,0,0,65,19,0,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0
889,17,100,1,12,30,38,44,6,17,0,0,42,3,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
890,5,100,1,11,33,44,45,11,16,0,0,54,19,0,200,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0
891,9,100,1,11,34,39,42,6,16,0,0,42,17,0,200,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0
892,28,100,5,0,86,118,76,5,16,0,0,113,20,0,0,0,0,0,200,200,0,0,0,0,0,0,0,79,34,0,0,0
893,16,100,2,0,11,1,7,15,8,123,65,8,1,0,0,200,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0
894,28,100,1,12,31,39,45,2,16,0,0,43,13,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
895,9,100,1,12,31,41,45,12,8,0,0,47,13,0,200,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0
896,12,100,8,0,16,19,2,136,172,0,0,2,111,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,103,0
897,30,100,3,0,44,64,78,6,7,0,0,70,7,0,0,0,200,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0
898,7,100,4,0,85,81,117,3,15,0,0,114,19,0,0,0,0,200,200,200,0,0,0,0,0,0,85,58,44,0,0,0
899,16,100,2,0,7,7,5,18,3,98,116,19,7,0,0,200,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0
900,13,100,4,0,72,61,121,17,4,0,0,117,5,0,0,0,0,200,0,200,0,0,0,0,0,0,75,0,1,0,0,0
901,23,100,3,0,72,60,62,11,9,0,0,46,11,0,0,0,200,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0
902,28,100,1,11,33,38,40,2,1,0,0,41,8,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
903,8,100,9,0,5,13,18,75,109,0,0,18,115,0,0,0,0,0,0,0,160,200,200,0,0,0,0,0,0,68,1,69
904,22,100,1,12,29,38,44,9,20,0,0,43,8,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
905,11,100,6,0,109,127,145,17,6,0,0,128,2,0,0,0,0,89,109,200,0,0,0,0,0,0,55,60,85,0,0,0
906,26,100,6,0,150,126,107,6,13,0,0,121,16,0,0,0,0,116,0,200,0,0,0,0,0,0,83,0,112,0,0,0
907,24,100,2,0,10,3,12,16,17,114,71,10,16,0,0,200,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0
908,5,100,1,12,29,39,44,18,2,0,0,44,13,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
909,22,100,2,0,13,10,18,6,3,109,50,18,19,0,0,200,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0
910,14,100,1,11,29,41,44,14,2,0,0,50,7,0,200,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0
911,25,100,1,12,29,39,44,10,20,0,0,44,18,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
912,13,100,4,0,154,98,153,12,15,0,0,93,7,0,0,0,0,200,0,0,0,0,0,0,0,0,151,0,0,0,0,0
913,7,100,1,11,30,40,40,9,12,0,0,50,14,0,200,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0
914,19,100,6,0,155,175,189,15,20,0,0,183,16,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,166,0,0,0
915,8,100,7,0,11,4,4,59,144,0,0,11,61,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,66,0,0
916,24,100,1,12,29,39,44,8,14,0,0,44,7,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
917,9,100,2,0,12,16,20,10,11,109,50,12,5,0,0,200,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0
918,25,100,7,0,53,61,66,88,110,0,0,66,119,0,0,0,200,0,0,0,175,0,200,0,0,95,0,0,0,88,0,83
919,6,100,1,11,29,38,43,6,9,0,0,44,14,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
920,9,100,2,0,14,3,13,13,11,104,63,1,14,0,0,200,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0
921,12,100,1,12,29,39,44,20,18,0,0,44,20,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
922,24,100,3,0,37,53,65,71,109,0,0,57,118,0,0,0,200,0,0,0,156,0,200,0,0,79,0,0,0,63,0,66
923,28,100,5,0,71,105,76,12,11,0,0,114,15,0,0,0,0,0,200,0,0,0,0,0,0,0,0,62,0,0,0,0
924,18,100,1,12,29,39,44,2,12,0,0,44,16,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
925,29,100,5,0,103,132,119,4,7,0,0,111,3,0,0,0,0,0,200,0,0,0,0,0,0,0,0,102,0,0,0,0
926,10,100,1,12,30,39,44,16,17,0,0,43,17,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
927,22,100,7,0,20,7,16,59,109,0,0,15,112,0,0,0,0,0,0,0,200,200,200,0,0,0,0,0,0,66,1,52
928,5,100,4,0,74,81,120,6,11,0,0,114,9,0,0,0,0,200,200,200,0,0,0,0,0,0,77,53,3,0,0,0
929,6,100,1,11,29,38,43,15,7,0,0,43,4,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
930,24,100,1,11,33,41,48,2,20,0,0,44,19,0,200,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0
931,8,100,7,0,8,8,13,68,109,0,0,16,106,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,75,0,0
932,15,100,1,11,31,42,43,10,2,0,0,52,9,0,200,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0
933,10,100,1,12,29,39,44,14,1,0,0,44,8,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
934,20,100,5,0,75,109,74,14,1,0,0,119,16,0,0,0,0,0,200,0,0,0,0,0,0,0,0,68,0,0,0,0
935,8,100,1,12,29,39,43,18,12,0,0,46,15,0,200,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0
936,30,100,1,12,30,39,44,2,18,0,0,43,20,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
937,27,100,3,0,41,53,65,59,109,0,0,55,113,0,0,0,200,0,0,0,200,0,0,0,0,77,0,0,0,66,0,0
938,16,100,1,12,29,38,44,12,13,0,0,43,17,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
939,5,100,1,12,29,39,44,11,13,0,0,44,3,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
940,20,100,7,0,48,60,66,58,109,0,0,66,113,0,0,0,200,0,0,0,200,0,0,0,0,90,0,0,0,65,0,0
941,24,100,1,12,30,39,44,19,16,0,0,43,8,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
942,15,100,1,12,29,39,44,4,7,0,0,44,13,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
943,8,100,6,0,123,118,124,20,8,0,0,109,7,0,0,0,0,79,0,200,0,0,0,0,0,0,48,0,86,0,0,0
944,2,100,1,12,29,39,44,13,6,0,0,44,17,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
945,26,100,1,12,29,39,44,2,19,0,0,44,3,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
946,15,100,3,0,43,54,65,19,4,0,0,56,18,0,0,0,200,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0
947,26,100,7,0,11,8,20,85,95,0,0,13,153,0,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,99,0,79
948,1,100,1,12,29,39,44,7,3,0,0,44,5,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
949,11,100,7,0,40,54,65,64,109,0,0,59,108,0,0,0,200,0,0,0,200,0,0,0,0,74,0,0,0,71,0,0
950,19,100,5,0,73,107,76,18,20,0,0,113,10,0,0,0,200,0,200,0,0,0,0,0,0,134,0,64,0,0,0,0
951,18,100,4,0,111,65,122,18,18,0,0,170,11,0,0,0,0,200,0,0,0,0,0,0,0,0,127,0,0,0,0,0
952,20,100,6,0,108,120,129,5,17,0,0,124,17,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,77,0,0,0
953,4,100,1,12,30,39,44,18,2,0,0,43,13,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
954,7,100,6,0,108,121,131,18,10,0,0,124,3,0,0,0,0,0,113,200,0,0,0,0,0,0,0,58,78,0,0,0
955,28,100,2,0,30,53,65,18,9,120,111,65,20,0,0,200,200,0,0,0,0,0,0,0,102,72,0,0,0,0,0,0
956,11,100,5,0,89,120,91,15,8,0,0,123,8,0,0,0,0,125,200,0,0,0,0,0,0,0,53,86,0,0,0,0
957,3,100,5,0,90,121,76,74,118,0,0,115,114,0,0,0,0,0,200,0,200,0,200,0,0,0,0,83,0,86,0,72
958,1,100,8,0,1,2,20,146,190,0,0,18,71,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,116,0
959,1,100,1,12,29,39,44,14,12,0,0,44,6,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
960,2,100,1,11,29,39,44,4,11,0,0,44,4,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
961,5,100,2,0,1,14,14,15,19,128,116,15,14,0,0,200,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0
962,8,100,2,0,6,19,11,10,17,118,74,1,5,0,0,200,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0
963,18,100,9,0,11,15,20,129,140,0,0,3,126,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,140
964,15,100,9,0,1,20,2,119,56,0,0,4,68,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,81
965,10,100,1,11,37,40,38,16,11,0,0,45,8,0,200,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0
966,27,100,1,11,31,41,44,16,9,0,0,48,18,0,200,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0
967,30,100,5,0,111,139,96,15,20,0,0,115,14,0,0,0,0,0,200,0,0,0,0,0,0,0,0,109,0,0,0,0
968,30,100,1,11,32,39,43,10,13,0,0,44,17,0,200,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0
969,22,100,8,0,15,14,1,122,155,0,0,9,103,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,76,0
970,9,100,1,12,29,39,44,4,11,0,0,44,5,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
971,9,100,1,11,34,38,44,16,2,0,0,38,2,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
972,30,100,4,0,155,98,151,5,11,0,0,121,12,0,0,0,0,200,0,152,0,0,0,0,0,0,161,0,98,0,0,0
973,2,100,9,0,20,9,3,89,128,0,0,4,107,0,0,0,0,0,0,0,131,200,200,0,0,0,0,0,0,68,12,91
974,17,100,1,11,31,42,47,18,1,0,0,48,3,0,200,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0
975,7,100,1,12,29,39,44,12,7,0,0,44,13,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
976,2,100,6,0,108,120,129,58,109,0,0,123,113,0,0,0,0,145,125,200,200,0,0,0,0,0,83,63,77,65,0,0
977,7,100,8,0,73,61,119,130,109,0,0,115,119,0,0,0,0,200,0,200,140,200,0,0,0,0,74,0,1,105,85,0
978,7,100,1,12,29,39,44,3,15,0,0,44,11,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
979,7,100,6,0,130,127,129,5,6,0,0,122,10,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,99,0,0,0
980,29,100,1,12,29,39,44,8,2,0,0,44,8,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
981,17,100,1,12,31,40,42,12,10,0,0,48,13,0,200,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0
982,11,100,1,12,30,39,44,20,20,0,0,43,12,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
983,1,100,6,0,108,120,129,8,14,0,0,124,20,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,77,0,0,0
984,18,100,1,12,31,40,46,8,10,0,0,44,20,0,200,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0
985,9,100,5,0,108,110,115,6,14,0,0,107,3,0,0,0,0,91,200,200,0,0,0,0,0,0,47,88,67,0,0,0
986,21,100,1,12,30,39,44,11,7,0,0,43,6,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
987,23,100,1,11,29,39,44,8,20,0,0,44,8,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
988,2,100,3,0,132,103,69,17,12,0,0,110,16,0,0,0,200,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0
989,11,100,1,12,29,38,44,16,5,0,0,43,1,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
990,28,100,1,11,31,37,42,3,1,0,0,40,11,0,200,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0
991,17,100,7,0,1,19,8,120,109,0,0,8,114,0,0,0,0,0,0,0,184,200,0,0,0,0,0,0,0,127,68,0
992,9,100,1,11,31,39,41,8,9,0,0,46,19,0,200,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0
993,18,100,1,12,29,39,44,13,6,0,0,44,11,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
994,14,100,1,12,31,39,44,19,17,0,0,42,9,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
995,6,100,8,0,4,15,18,115,110,0,0,12,118,0,0,0,0,0,0,0,0,200,90,0,0,0,0,0,0,0,61,50
996,19,100,1,12,29,38,44,9,17,0,0,42,17,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
997,4,100,1,12,32,41,46,12,7,0,0,45,15,0,200,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0
998,28,100,1,11,31,44,49,4,3,0,0,54,1,0,200,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0
999,2,100,6,0,116,124,126,1,12,0,0,131,17,0,0,0,0,116,136,200,0,0,0,0,0,0,72,75,87,0,0,0
1000,6,100,1,12,29,40,44,9,15,0,0,47,5,0,200,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0
1001,30,100,1,12,28,37,43,5,10,0,0,41,20,0,200,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0
1002,29,100,2,0,18,2,11,10,1,171,130,17,10,0,0,200,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0
1003,9,100,4,0,117,70,156,4,16,0,0,160,19,0,0,0,0,200,0,0,0,0,0,0,0,0,141,0,0,0,0,0
1004,27,100,1,12,29,39,44,1,9,0,0,44,14,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1005,30,100,1,12,29,38,44,4,9,0,0,43,17,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
1006,23,100,1,12,29,39,44,10,4,0,0,45,9,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
1007,3,100,8,0,2,16,18,120,97,0,0,13,114,0,0,0,0,0,0,0,0,200,124,0,0,0,0,0,0,0,67,68
1008,25,100,5,0,79,112,74,117,109,0,0,108,117,0,0,0,0,158,200,200,0,200,0,0,0,0,51,69,20,0,64,0
1009,19,100,2,0,18,1,1,13,6,110,50,10,6,0,0,200,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0
1010,3,100,1,13,29,39,44,14,7,0,0,44,4,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1011,9,100,1,12,29,39,44,18,2,0,0,44,1,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1012,11,100,2,0,2,5,2,1,8,109,50,12,16,0,0,200,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0
1013,8,100,3,0,37,54,65,88,110,0,0,61,119,0,0,0,200,0,0,0,0,0,200,0,0,76,0,0,0,0,0,83
1014,19,100,6,0,107,120,129,2,9,0,0,124,13,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
1015,5,100,1,12,29,39,44,1,3,0,0,44,11,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1016,27,100,2,0,14,8,11,20,13,108,56,16,8,0,0,200,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0
1017,30,100,1,12,31,39,44,4,7,0,0,42,1,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1018,7,100,1,12,29,39,44,8,4,0,0,44,2,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1019,21,100,1,12,29,39,44,4,19,0,0,44,1,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1020,8,100,4,0,84,81,117,13,18,0,0,108,8,0,0,0,148,200,200,0,0,0,0,0,0,95,82,56,0,0,0,0
1021,4,100,1,12,29,39,44,10,14,0,0,44,20,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1022,2,100,8,0,4,7,20,158,70,0,0,3,197,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,136,0
1023,11,100,1,11,34,42,45,12,12,0,0,49,17,0,200,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0
1024,3,100,1,11,32,35,38,8,13,0,0,36,6,0,200,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0
1025,13,100,4,0,73,81,122,20,16,0,0,115,14,0,0,0,0,200,200,200,0,0,0,0,0,0,77,53,1,0,0,0
1026,22,100,2,0,9,18,20,9,7,110,73,6,5,0,0,200,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0
1027,14,100,5,0,77,111,74,20,5,0,0,101,8,0,0,0,200,0,200,0,0,0,0,0,0,136,0,65,0,0,0,0
1028,18,100,1,11,30,39,42,16,12,0,0,45,12,0,200,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0
1029,28,100,2,0,3,5,3,11,10,112,58,17,5,0,0,200,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0
